message,severity,attributes,tags,timestamp
    utility.execute(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685548225Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/__init__.py"", line 436, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685552164Z
    self.fetch_command(subcommand).run_from_argv(self.argv),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685555559Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 412, in run_from_argv",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685558781Z
"    self.execute(*args, **cmd_options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685562104Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 458, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685567385Z
"    output = self.handle(*args, **options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685570711Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685575555Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 106, in wrapper",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.685579100Z
"    res = handle_func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687155303Z
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687158822Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/commands/migrate.py"", line 117, in handle",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687161505Z
"    executor = MigrationExecutor(connection, self.migration_progress_callback)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687164293Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687166897Z
^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687169540Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/executor.py"", line 18, in __init__",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687172081Z
    self.loader = MigrationLoader(self.connection),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.687174796Z
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688859296Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/loader.py"", line 58, in __init__",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688863911Z
    self.build_graph(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688867948Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/loader.py"", line 235, in build_graph",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688871947Z
    self.applied_migrations = recorder.applied_migrations(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688874924Z
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688877926Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/recorder.py"", line 81, in applied_migrations",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688880860Z
    if self.has_table():,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688883782Z
       ^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688887050Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/recorder.py"", line 57, in has_table",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688891484Z
    with self.connection.cursor() as cursor:,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688895468Z
         ^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688899066Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.688902251Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690871752Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690876188Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690879857Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 288, in ensure_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690883134Z
    with self.wrap_database_errors:,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690885904Z
         ^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690889857Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690894756Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/utils.py"", line 91, in __exit__",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690895146Z
    raise dj_exc_value.with_traceback(traceback) from exc_value,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690899238Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690903531Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 289, in ensure_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690905590Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 330, in cursor",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690909317Z
    return self._cursor(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690913340Z
           ^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690916653Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 306, in _cursor",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690920376Z
    self.ensure_connection(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.690925024Z
    self.connect(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692622486Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692645080Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692654798Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692664729Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 270, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692674981Z
    self.connection = self.get_new_connection(conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692680988Z
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692689705Z
^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692700088Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692708440Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692728610Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692740151Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/postgresql/base.py"", line 275, in get_new_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692745120Z
    connection = self.Database.connect(**conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.692751390Z
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.696847662Z
"  File ""/opt/venv/lib/python3.12/site-packages/psycopg2/__init__.py"", line 122, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.696854492Z
